,teamNumber,nameShort,location,latitude,longitude
500,1572,The Hammer Heads,"San Diego, California",32.7174202,-117.1627728
501,1583,Ridge View Academy Rambotics,"Watkins, Colorado",39.7443406,-104.6031986
502,1584,Pirates,"Nederland, Colorado",39.9613759,-105.510831
503,1585,Scitobor Robotics,"Red Jacket , Shortsville, New York",42.95737655,-77.23137565374518
504,1590,Titaniums,"Lorain , Lorain, Ohio",41.4673238,-82.1781904
505,1591,Greece Gladiators,"Rochester, New York",43.157285,-77.615214
506,1592,Bionic Tigers,"Cocoa, Florida",28.3553873,-80.7318827
507,1595,The Dragons,"St George's School, Spokane, Washington",47.76526295,-117.46988704214598
508,1596,The Instigators,"Sault Sainte Marie, Michigan",46.5000696,-84.33902197021817
509,1598,TeamTalon,"George Washington High, Danville, Virginia",36.5854547,-79.41360903350531
510,1599,CircuiTree,"Atlee High, Mechanicsville, Virginia",37.664631400000005,-77.41037156722481
511,1600,ROBO KINGS AND QUEENS,"Brooklyn, New York",40.6526006,-73.9497211
512,1601,Quantum Samurai,"Long Island City, New York",40.7415095,-73.9569751
513,1610,⛴ Blackwater Robotics ⛴,"Franklin High, Franklin, Virginia",37.00388125,-79.87891400174091
514,1619,Up-A-Creek Robotics,"Longmont, Colorado",40.1672117,-105.1019287
515,1622,Team Spyder,"Poway High, Poway, California",32.998856450000005,-117.02589803259173
516,1625,Winnovation,"Winnebago  & Pecatonica , Winnebago, Illinois",42.31438905,-89.37246654092738
517,1626,Falcon Robotics,"Metuchen, New Jersey",40.5431598,-74.3632049
518,1629,Garrett Coalition (GaCo),"Accident, Maryland",39.6289521,-79.3208439
519,1633,RoboBuffs,"Tempe , Tempe, Arizona",33.3343092,-111.92724935996561
520,1635,TECHNOTICS,"Newtown , Elmhurst, New York",40.7372246,-73.8772168
521,1640,Sab-BOT-age,"Downingtown, Pennsylvania",40.0064958,-75.7032742
522,1642,Techno-Cats,"Ft. Worth, Texas",32.753177,-97.3327459
523,1646,Precision Guessworks,"Jefferson , Lafayette, Indiana",40.3985889,-86.8751701
524,1647,Iron Devils,"Vincentown, New Jersey",39.9340023,-74.7484938
525,1648,G3 Robotics,"Grady , Atlanta, Georgia",33.7517323,-84.3820052053816
526,1649,Lakerbotics (The Lakers),"Windermere, Florida",28.4944695,-81.5345547
527,1658,Tech Heads,"South Technical, St. Louis, Missouri",38.5427343,-90.41495113514318
528,1660,Harlem Knights,"Frederick Douglass Academy, New York, New York",40.8238576,-73.9359461
529,1661,Griffitrons,"The Buckley School, Sherman Oaks, California",34.13959255,-118.44384496703368
530,1662,Raptor Force Engineering,"Lodi, California",38.1301968,-121.2724473
531,1665,Weapons of Mass Construction,"Hudson, New York",42.2528649,-73.790959
532,1671,Buchanan Bird Brains,"Buchanan High, Clovis, California",36.85531615,-119.71366381491444
533,1672,Robo-T-Birds,"Mahwah , Mahwah, New Jersey",41.0942222,-74.1466219
534,1675,UPS (Ultimate Protection Squad),"Milwaukee, Wisconsin",43.0349931,-87.922497
535,1676,The Pascack PI-oneers,"Montvale, New Jersey",41.0467635,-74.0229173
536,1677,TronBots,"Kalamazoo, Michigan",42.291707,-85.5872286
537,1678,Citrus Circuits,"Davis Senior High, Davis, California",38.5583782,-121.7502164179157
